name,type,website,city,state_id,address,latitude,longitude,firstname,lastname,role,email,phone_number,facebook,x,instagram,mondayOpen,mondayClose,tuesdayOpen,tuesdayClose,wednesdayOpen,wednesdayClose,thursdayOpen,thursdayClose,fridayOpen,fridayClose,saturdayOpen,saturdayClose,sundayOpen,sundayClose,zip,merchandise,social_media
Hoof Hearted Brewing - Brewery and Kitchen,Brewpub,https://www.hoofheartedkitchen.com/,Columbus,OH,850 N 4th St,,,Trevor,Williams,BREWERY_MANAGER,info@hoofheartedkitchen.com,(614) 401-4033,https://web.facebook.com/hoofheartedbrewing?_rdc=1&_rdr,,https://www.instagram.com/hoofheartedbrewing/,Closed,Closed,Closed,16:10,14:10,14:10,12:10,12:10,12:07,12:07,Closed,Closed,Closed,Closed,43215-1845,false,true
Hop Brothers Brewing,Brewpub,https://www.hopbrothersbrewing.com/,falserth Ridgeville,OH,32650 Lorain Rd,,,David,Wittschen,BREWERY_OWNER,hopbrothersbrewingcompany@gmail.com,(440) 281-9353,https://www.facebook.com/hopbrothersbrewing,,https://www.instagram.com/hopbrothersbrewing/,Closed,Closed,Closed,16:10,14:10,14:10,12:10,12:10,12:07,12:07,Closed,Closed,Closed,Closed,44039,false,true
Hoppy Dude Brews,Taproom,http://hoppydudebrews.com/,Hinckley,OH,1369 Ridge Rd,,,Chad and Julie/Keith and Becky,Riffle/Clapper,BREWERY_OWNER,info@hoppydudebrews.com,(330) 278-1072,https://www.facebook.com/HoppyDudeBrews,https://www.twitter.com/HoppyDudeBrews,https://instagram.com/hoppydudebrews,falseInfo,falseInfo,11:30,22:00,11:30,22:00,11:30,23:00,11:30,23:00,11:30,23:00,11:30,21:00,4233,true,true
Hop Tree Brewing Company Ltd,Brewpub,www.hoptreebrewing.com,Hudson,OH,1297 Hudson Gate Dr,,,Greg ,McClymont,BREWERY_OWNER,hoptreebrewing@yahoo.com,(330) 342-0060,https://web.facebook.com/HopTreeBrewing/?_rdc=1&_rdr,,https://www.instagram.com/hoptreebrewing/,falseInfo,falseInfo,falseInfo,falseInfo,17:00,22:00,17:00,22:00,17:00,23:00,12:00,23:00,12:00,20:00,44236-3764,false,true
Hoppin' Frog Brewing Co,Micro,www.hoppinfrog.com,Akron,OH,1680 E Waterloo Rd Ste F,,,Fred,Karm,BREWERY_MANAGER,info@hoppinfrog.com,(330) 352-4578,https://web.facebook.com/hoppinfrog?_rdc=1&_rdr,https://twitter.com/hoppinfrog,,Closed,Closed,15:30,22:00,15:30,22:00,15:30,23:00,15:30,23:00,Closed,Closed,15:30,22:00,44306-4523,false,true
Humble Monk Brewing Co,Micro,https://www.humblemonkbrewing.com/,Cincinnati,OH,1641 Blue Rock St,,,Alicia,Kemp,BREWERY_OWNER,Humblemonkbrewing@gmail.com,(513) 510-4615,https://web.facebook.com/humblemonkBC,,https://www.instagram.com/humblemonkbrewing/,Closed,Closed,15:10,22:00,15:10,22:00,11:00,22:00,11:00,22:00,10:00,17:00,Closed,Closed,45223,false,true
"Ignite Brewing Company, Ltd.",Micro,https://www.ignite.beer/,Barberton,OH,600 W Tuscarawas Ave,,,Megan and Jason/Michael and Stacy,Slater/Chisnell,BREWERY_OWNER,info@ignite.beer,(234) 571-5289,https://web.facebook.com/Ignitebrewingcompany?_rdc=1&_rdr,,https://www.instagram.com/ignitebrewingcompany/?hl=en,falseInfo,falseInfo,16:00,20:00,16:00,20:00,16:00,23:00,12:00,23:00,13:00,19:00,falseInfo,falseInfo,44203-2460,false,true
Ill Mannered Brewing Company,Brewpub,www.illmanneredbeer.com,Powell,OH,38 Grace Dr,,,Tom/Greg/Brian/Ryan,Ayers/Dannemiller/Mathias/Romer-Jordan,BREWERY_OWNER,info@illmanneredbeer.com,(614) 859-6819,https://web.facebook.com/illmanneredbeer?_rdc=1&_rdr,https://twitter.com/illmanneredbeer,https://www.instagram.com/illmanneredbeer/,15:10,22:00,15:10,22:00,15:10,23:00,11:00,23:00,11:00,20:00,15:10,22:00,15:10,22:00,43065-8466,false,true
Ill Will Brewing,Brewpub,http://www.illwillbrewing.com/,Columbiana,OH,45417 State Route 14,,,Brian/Ryan/Kathy,Lalama/Gray/Shorejs,BREWERY_OWNER,info@illwillbrewing.com,(330) 831-2345,https://web.facebook.com/people/Ill-will-brewing/100077111742899/,,,16:10,20:00,16:10,20:00,15:10,20:00,12:10,20:00,12:08,20:00,16:10,20:00,16:10,20:00,44408,false,true
Immigrant Son Brewery,Brewpub,https://immigrantsonbrewing.com/,Lakewood,OH,18120 Sloane Ave,,,Andrew,Revy,BREWERY_OWNER,info@immigrantsonbrewing.com,(216) 600-4483,https://www.facebook.com/ImmigrantSonBrewery/,https://twitter.com/brewingson,https://www.instagram.com/immigrantsonbrewery/,falseInfo,falseInfo,falseInfo,falseInfo,17:00,21:00,11:00,22:00,11:00,22:00,11:00,18:00,falseInfo,falseInfo,44107,true,true
Indian Lake Brewing,Taproom,https://indianlakebrewing.com/,Russels Point,OH,184 West Main Street,,,Ron and Kathy/Rebekah/Steve,Troyer/Smith/Wenzlick,BREWERY_OWNER,contact@indianlakebrewing.com,,https://www.facebook.com/indianlakebrewing,,https://www.instagram.com/indianlakebrewing/,15:00,23:00,15:00,23:00,15:00,23:00,15:00,23:00,15:00,24:00,10:00,24:00,10:00,22:00,43348,true,true
Inside The Five Brewing - Perrysburg,Brewpub,https://www.insidethefivebrewing.com/,Perrysburg,OH,127 W. Third St.,,,Brandon and Kathryn/Chris,Fields/Morris,BREWERY_OWNER,Contact@insidethefive.com,,https://web.facebook.com/insidethefivebrewing/,https://twitter.com/InsidetheFive,https://www.instagram.com/insidethefivebrewing/,16:00,21:00,Closed,Closed,16:00,21:00,16:00,21:00,16:00,22:00,12:00,22:00,12:00,20:00,43551,false,true
Inside The Five Brewing - Sylvania,Brewpub,www.insidethefive.com,Sylvania,OH,5703 Main St,,,Chris,Morris,BREWERY_OWNER,,(567) 408-7212,https://web.facebook.com/insidethefivesylvania/,https://twitter.com/InsidetheFive,https://www.instagram.com/insidethefivebrewing/,16:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,24:00,11:00,24:00,10:00,21:00,43560-4901,false,true
Jackie O's Brewery,Regional,www.jackieos.com,Athens,OH,25 Campbell St,,,Art & Michelle,Oestrike,BREWERY_OWNER,Taproom@jackieos.com,(740) 447-9063,https://web.facebook.com/JackieOsBreweryTaproom/,https://twitter.com/jackieosbrewery,https://www.instagram.com/jackieosbrewery/,16:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,24:00,11:00,24:00,10:00,21:00,45701-2616,true,true
Jackie O's Columbus,Taproom,https://jackieos.com/location/columbus-taproom/,Columbus,OH,171 falserth Fourth Street,,,Seth,Morton,BREWERY_MANAGER,fourth@jackieos.com,(614) 929-5265,https://web.facebook.com/JackieOsOnFourth,https://twitter.com/jackieosbrewery,https://www.instagram.com/jackieosbrewery/,16:00,23:00,16:00,23:00,16:00,23:00,16:00,23:00,15:00,02:00,16:00,02:00,falseInfo,falseInfo,43215,true,true
Jackie O's Pub & Brewery,Brewpub,www.jackieos.com,Athens,OH,22-24 W Union St,,,Liam,McDonald,BREWERY_OWNER,info@jackieos.com,(740) 592-9686,https://web.facebook.com/jackieosathens/,https://twitter.com/jackieosbrewery,https://www.instagram.com/jackieosbrewery/,falseInfo,falseInfo,falseInfo,falseInfo,15:00,22:00,15:00,22:00,11:00,24:00,11:00,24:00,11:00,22:00,45701-2818,true,true
JAFB Wooster Brewery,Taproom,www.jafbbeer.com,Wooster,OH,120 Beall Ave,,,Paul/Tony,Fryman/Brown,BREWERY_OWNER,sales@jafbbeer.com,(330) 601-1827,https://web.facebook.com/WoosterBrewery/?_rdc=1&_rdr,https://twitter.com/JAFBbeer,https://www.instagram.com/jafbbeer/,Closed,Closed,16:00,21:00,13:00,21:00,13:00,21:00,12:10,21:00,12:10,21:00,12:08,21:00,44691-3673,false,true
Juniper Brewing Company,Brewpub,http://www.juniperbrew.com/,Bowling Green,OH,145 S. Main Street,,, Zach & Christina,Tracy,BREWERY_OWNER,zach@juniperbrew.com,(419) 819-4935,http://facebook.com/juniperbrew,,http://www.instagram.com/juniperbrew,14:10,21:00,14:10,21:00,14:10,21:00,14:10,21:00,12:00,24:00,12:00,24:00,18:00,21:00,43402,false,true
Kfalsetty Pine Brewing,Brewpub,www.kfalsettypinebrewing.net,Columbus,OH,1765 W 3rd Ave,,,Jay,Kessler,BREWERY_OWNER,Kfalsettypinebrew@gmail.com,(614) 817-1515,https://web.facebook.com/kfalsettypinebrewing/?_rdc=1&_rdr,https://twitter.com/kfalsettypinebrew,https://www.instagram.com/kfalsettypinebrewing/,08:00,20:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,23:00,08:00,23:00,08:00,20:00,43212-2769,false,true
Lager Heads Brewing Co,Micro,www.lagerheads.us,Medina,OH,325 W Smith Rd,,,Jon and Matt ,Kiene,BREWERY_OWNER,info@lagerheads.us,(330) 721-2337,https://web.facebook.com/LagerHeadsBrewingCompany/?_rdc=1&_rdr,https://twitter.com/lagerheadsbeer?lang=en,https://www.instagram.com/lagerheads_brewingcompany/?hl=en,16:00,21:00,15:00,21:00,15:00,21:00,15:00,21:00,10:00,22:00,10:00,22:00,10:00,21:00,44256-2352,false,true
Lager Heads Smokehouse,Brewpub,http://www.lagerheadsbbq.com/,Medina,OH,2832 Abbeyville Rd,,,Matt,Kiene,BREWERY_OWNER,,(330) 725-1947,https://web.facebook.com/LagerHeadsBrewingCompany/?_rdc=1&_rdr,https://twitter.com/lagerheadsbeer?lang=en,https://www.instagram.com/lagerheads_brewingcompany/?hl=en,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,21:00,44256,false,true
Lake Milton Brewery,Taproom,,Lake Milton,OH,17762 Mahoning Ave,,,Donny & Lori,Loveless,BREWERY_OWNER,,(330) 612-6196,https://www.facebook.com/lakemiltonbrewery,,https://www.instagram.com/lake_milton_brewery,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,16:00,20:00,16:00,22:00,13:00,22:00,falseInfo,falseInfo,44429,false,true
Lake Rat Brewing,Brewpub,www.lakeratbrewing.com,Celina,OH,108 S Main St,,,Kim and Vance,Nation,BREWERY_OWNER,lakeratbrewing@gmail.com,(419) 584-1705,https://web.facebook.com/LakeRatBrewing/?_rdc=1&_rdr,https://twitter.com/lakeratbrewing?lang=en,https://www.instagram.com/lakeratbrewing/,Closed,Closed,Closed,Closed,11:00,20:00,11:00,21:00,11:00,23:00,11:00,23:00,Closed,Closed,45822,false,true
Land-Grant Brewing Company,Micro,www.landgrantbrewing.com,Columbus,OH,424 W Town St,,,Adam/Walt/Quintin,Benner/Keys/Jessee,BREWERY_OWNER,cheers@landgrantbrewing.com,(614) 427-3946,https://web.facebook.com/landgrantbrewingco?_rdc=1&_rdr,https://twitter.com/LandGrantBeer,https://www.instagram.com/landgrantbrewing/,15:00,22:00,15:00,22:00,15:00,22:00,11:00,22:00,11:00,24:00,11:00,24:00,11:00,20:00,43215-4040,true,true
Lebafalsen Brewing Co.,Brewpub,https://www.lebafalsenbrewingco.com/,Lebafalsen,OH,"20 W Silver St,",,,Jake/Nathan,Borsvold/Ridgely,BREWERY_OWNER,,,https://web.facebook.com/LebafalsenBrewingCo,,https://www.instagram.com/lebafalsenbrewingco/,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,21:00,45036,false,true
Listermann Brewing Company,Micro,www.listermannbrewing.com,Cincinnati,OH,1621 Dana Ave,,,Johnny,Leinart,MARKETING_DIRECTOR,johnny@listermannbrewing.com,(513) 731-1130,https://web.facebook.com/ListermannBrewing/?_rdc=1&_rdr,https://twitter.com/listermann?lang=en,https://www.instagram.com/listermannbrewing/?hl=en,12:00,21:00,12:00,21:00,12:00,21:00,12:00,21:00,12:00,22:00,12:00,22:00,12:00,21:00,45207-1007,false,true
Little Fish Brewing Company,Brewpub,www.littlefishbrewing.com,Athens,OH,8675 Armitage Rd,,,Sean/Jimmy,White/Stockwell,BREWERY_OWNER,admin@littlefishbrewing.com,(740) 447-5011,https://www.facebook.com/littlefishbrewing,https://twitter.com/LittleFishBrew,https://www.instagram.com/littlefishbrewing/,Closed,Closed,12:00,22:00,12:00,22:00,12:00,23:00,11:00,23:00,11:00,22:00,Closed,Closed,45701-8900,true,true
Little Fish Brewing Company - Dayton,Brewpub,https://littlefishbrewing.com/,Dayton,OH,116 Webster Street,,,Brian,Rosa,BREWERY_MANAGER,,(937) 949-3055,,https://twitter.com/LittleFishBrew,https://www.instagram.com/littlefishbrewing/,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,10:00,21:00,45402,true,true
Little Miami Brewing Company,Brewpub,www.littlemiamibrewing.com,Milford,OH,208 Mill St,,,Dan/Joe,Lynch/Brenner,BREWERY_OWNER,dan@littlemiamibrewing.com,(513) 713-1121,https://www.facebook.com/littlemiamibrewing/,https://twitter.com/littlemiamibrew,https://www.instagram.com/littlemiamibrew/,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,24:00,11:00,24:00,11:00,21:00,45150-1072,true,true
Lock 15 Brewing Co.,Taproom,https://www.lock15brewing.com/,Akron,OH,"21 W. falserth St., Suite TL 1",,,Colin/Joe,Cook/Karpinski,BREWERY_OWNER,lock15brewing@gmail.com,(234) 900-8277,https://web.facebook.com/lock15brewing,https://twitter.com/lock15brewing,https://www.instagram.com/lock15brewing/,falseInfo,falseInfo,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,21:00,44304,false,true
Lock 27 Brewing,Brewpub,www.lock27brewing.com,Centerville,OH,1035 S Main St,,,Steve,Barnhart,BREWERY_OWNER,info@lock27brewing.com,(937) 433-2739,https://www.facebook.com/Lock27Brewing/,https://twitter.com/lock27brewing,https://www.instagram.com/lock27brewing/,falseInfo,falseInfo,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,21:00,45458-3840,false,true
Lock 27 Brewing,Brewpub,www.lock27brewing.com,Dayton,OH,329 E 1st St,,,Steve,Barnhart,BREWERY_MANAGER,info@lock27brewing.com,(937) 433-2739,https://www.facebook.com/Lock27Brewing/,https://twitter.com/lock27brewing,https://www.instagram.com/lock27brewing/,15:10,21:00,15:10,21:00,15:10,21:00,12:10,21:00,12:00,24:00,12:00,24:00,12:00,20:00,45402-1705,false,true
Lockport Brewery,Brewpub,www.lockportbeer.com,Bolivar,OH,10748 Wilkshire Blvd.,,,Andrew & Lauren,Marburger,BREWERY_OWNER,info@lockportbeer.com,(330) 874-6037,https://www.facebook.com/lockportbeer/,,https://www.instagram.com/lockportbrewery/,15:10,21:00,15:10,21:00,15:10,21:00,12:10,21:00,12:00,24:00,12:00,24:00,12:00,20:00,44612,true,true
Loose Ends Brewing Company,Brewpub,http://looseendsbrewing.com/,Centerville,OH,"890 South Main Street,",,,John and Kent,Loose,BREWERY_OWNER,info@looseendsbrewing.com,(937) 723-6328,https://www.facebook.com/looseendsbrewing/?ref=py_c,,https://www.instagram.com/loose_ends_brewing/,Closed,Closed,Closed,Closed,12:00,21:00,12:00,21:00,12:10,21:00,12:10,21:00,12:00,21:00,45458,false,true
Loose Rail Brewing,Taproom,www.looserailbrewing.com,Canal Winchester,OH,37 W Waterloo St,,,Nathan and Kelley,Doerfler,BREWERY_OWNER,looserailbrewing@gmail.com,(614) 321-6634,https://www.facebook.com/looserailbrewing/,https://twitter.com/LooseRailBrew,https://www.instagram.com/looserailbrewing/,falseInfo,falseInfo,16:00,21:00,16:00,21:00,16:00,21:00,16:00,22:30,11:00,22:30,10:00,20:30,43110-1140,false,true
Lucky Star Brewery,Brewpub,www.luckystarbrewery.com,Miamisburg,OH,219 S 2nd St,,,Ana and Glenn,Perrine,BREWERY_OWNER,aperrine@luckystarbrewery.com,(937) 866-2739,https://www.facebook.com/LuckyStarBrewery/,https://twitter.com/Luckystarbrew?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.instagram.com/luckystarbrewery/?hl=en,Closed,Closed,Closed,Closed,16:00,21:00,16:00,21:00,16:00,23:00,12:00,23:00,Closed,Closed,45342-2924,false,true
Madcap Brew Co.,Micro,www.madcapbrewco.com,Kent,OH,1422 Mogadore Road,,,Ryan,Holmes,BREWERY_OWNER,,(330) 548-9654,https://www.facebook.com/MadCapBrewCo/,,https://www.instagram.com/madcap_brew_co/,Closed,Closed,15:30,22:00,15:30,22:00,15:30,22:00,11:00,24:00,11:00,24:00,11:00,18:00,44240-7536,false,true
MadTree Brewing,Regional,www.madtreebrewing.com,Cincinnati,OH,3301 Madison Rd,,,Kenny/Brady,McNutt/Duncan,BREWERY_OWNER,info@madtreebrewing.com,(513) 836-8733,https://www.facebook.com/MadTree/,https://twitter.com/MadTreeBrewing?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.instagram.com/madtreebrewing/,Closed,Closed,16:00,22:00,16:00,22:00,16:00,22:00,16:00,23:00,14:00,23:00,13:00,18:00,45209-1132,true,true
Magic City Brewing Company,Taproom,Www.magiccitybrewingcompany.com,Akron,OH,?2727 Manchester Road,,,Jay,Grahan,BREWERY_OWNER,magiccitybc@gmail.com,(234) 738-0312,https://www.facebook.com/MagicCityBrewingCo/,,https://www.instagram.com/magiccitybrewingco/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,10:00,24:00,10:00,23:00,44319,false,true
Maize Valley Craft Brewery,Taproom,www.maizevalley.com,Hartville,OH,6193 Edison St NE,,,Todd/Michelle and Bill Bakan/Kay and Donna ,Vaughan/Bakan/Vaughan,BREWERY_OWNER,info@maizevalley.com,(330) 877-8344,https://www.facebook.com/Ohiowine,https://twitter.com/maizevalley,https://www.instagram.com/maize_valley_/?hl=en,Closed,Closed,Closed,Closed,16:00,21:30,16:00,21:30,12:00,24:00,12:00,24:00,11:00,17:00,4632-9326,true,true
March First Brewing,Brewpub,www.marchfirstbrewing.com,Cincinnati,OH,7885 E Kemper Rd,,,Kevin/Mark,Kluener/Stuhlreyer,BREWERY_OWNER,info@marchfirstbrewing.com,(513) 718-9173,https://www.facebook.com/marchfirstbrewing,https://twitter.com/marchfirstbrew,https://www.instagram.com/marchfirstbrew/,falseInfo,falseInfo,falseInfo,falseInfo,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,Closed,Closed,45249-1622,true,true
Marietta Brewing Co,Brewpub,https://mariettabrewingco.com/,Marietta,OH,167 Front St,,,Tony & Dana,Styer,BREWERY_OWNER,mariettabrewingco@gmail.com,(740) 373-2739,https://www.facebook.com/mbcpub/,https://twitter.com/mbcpub?lang=en,https://www.instagram.com/mbcpub/,11:30,23:00,11:30,23:00,11:30,24:00,11:30,24:00,11:30,22:00,11:30,23:00,11:30,23:00,45750-3125,false,true
Marion Brewing Company,Taproom,https://marionbrewing.com/,Marion,OH,151 South Main Street,,,Tim/Joe,Chambers/VanBuskirk,BREWERY_OWNER,info@marionbrewing.com,,https://www.facebook.com/marionbrewingco/,https://twitter.com/marionbrewingco,https://www.instagram.com/marionbrewingco/,Closed,Closed,Closed,Closed,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,Closed,Closed,43302,false,true
Market Garden Brewery,Brewpub,www.marketgardenbrewery.com,Cleveland,OH,1947 W 25th St,,,Mike/Mark/Andy/Sam,Foran/Priemer/Tveekrem/McNulty,BREWERY_OWNER,MarketGardenBrewery@gmail.com,(216) 621-4000,https://www.facebook.com/MarketGardenBrewpub,https://twitter.com/MarketGardenCLE,https://www.instagram.com/marketgardenbrewpub/,falseInfo,falseInfo,falseInfo,falseInfo,16:00,22:00,16:00,22:00,15:00,22:00,14:00,22:00,13:00,17:00,44113-3418,true,true
Market Garden Brewery,Micro,www.marketgardenbrewery.com,Cleveland,OH,1849 W 24th St,,,Mark,Priemer,BREWERY_OWNER,MarketGardenBrewery@gmail.com,(216) 373-0700,https://www.facebook.com/MarketGardenBrewpub,https://twitter.com/MarketGardenCLE,https://www.instagram.com/marketgardenbrewpub/,Closed,Closed,Closed,Closed,12:00,22:00,12:00,22:00,12:00,24:00,11:00,24:00,11:00,21:00,44113,true,true
Masthead Brewing Co,Brewpub,www.mastheadbrewingco.com,Cleveland,OH,1261 Superior Ave E,,,Michael,Pelechaty,BREWERY_OWNER,info@mastheadbrewingco.com,(216) 206-6176,https://www.facebook.com/MastheadBrewingCo/,https://twitter.com/MastheadBrewing/,https://www.instagram.com/mastheadbrewing/,12:00,16:00,12:00,16:00,12:00,16:00,11:00,18:00,11:00,18:00,11:00,18:00,12:00,16:00,44114-3204,false,true
Maumee Bay Brewing Co,Micro,https://mbaybrew.com/,Toledo,OH,27 Broadway St Ste A,,,Jon,Koester,BREWERY_MANAGER,,(419) 243-1302,https://www.facebook.com/mbaybrew/?rf=170315189669671,https://twitter.com/maumeebaybrew?lang=en,https://www.instagram.com/mbaybrew/?hl=en,Closed,Closed,Closed,Closed,11:30,22:00,11:30,22:00,11:30,23:00,11:30,23:00,12:00,20:00,43604-8701,false,true
McArthur's Brew House,Brewpub,www.mcarthursbrewhouse.com,Cuyahoga Falls,OH,2721 Front St,,,Kevin and Abbey,McArthur,BREWERY_OWNER,mcarthur@mcarthursbrewhouse.com,(330) 805-4600,https://www.facebook.com/mcarthursbrewhouse,https://www.instagram.com/mcarthursbrewhouse/,https://www.instagram.com/mcarthursbrewhouse/,11:00,22:00,11:00,22:00,11:00,24:00,10:00,24:00,10:00,21:00,11:00,22:00,11:00,22:00,44221-1904,false,true
Medina Brewing Company,Taproom,https://www.medinabrewingcompany.com/,Medina,OH,320 S Court St,,,Mathias/Brian and Ken,Hauck/Weaver,BREWERY_OWNER,medinabrewingcompany@gmail.com,(330) 952-1217,https://web.facebook.com/medinabrewingco/,,https://www.instagram.com/medinabrewingco,Closed,Closed,Closed,Closed,17:00,22:00,17:00,22:00,14:00,22:00,Closed,Closed,Closed,Closed,44256,false,true
Mentor Brewing Company,Taproom,https://mentorbrewingcompany.com/,Mentor,OH,9528 Diamond Centre Dr.,,,Brian/John,Seelinger/Mack,BREWERY_OWNER,Info@MentorBrewingCompany.com,(440) 951-2739,https://www.facebook.com/mentorbrewingcompany,,https://www.instagram.com/mentorbrewingcompany/?hl=en,15:00,23:00,15:00,23:00,15:00,23:00,11:00,24:00,11:00,24:00,11:00,21:00,11:00,21:00,44060,false,true
Merry Family Winery and Old Mill Craft Beer,Taproom,https://merryfamilywinery.com/,Bidwell,OH,2376 State Route 850,,,Tim and Lisa,Merry,BREWERY_OWNER,merryfamilywinery@gmail.com,(740) 245-9463,https://web.facebook.com/merryfamilywinery,https://twitter.com/merryfamilywine?lang=en,https://www.instagram.com/merryfamilywines/,falseInfo,falseInfo,falseInfo,falseInfo,16:00,22:00,16:00,22:00,16:00,23:00,11:00,23:00,11:00,15:00,45614-9590,true,true
Millersburg Brewing,Brewpub,www.millersburgbrewing.com,Millersburg,OH,60 E Jackson St,,,Bill,Baker,BREWERY_OWNER,info@millersburgbrewing.com,(330) 674-4728,https://www.facebook.com/MillersburgBrewingCompany/,https://twitter.com/millersburgbrew,https://www.instagram.com/millersburgbrewingco/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,12:00,18:00,12:00,18:00,12:00,18:00,falseInfo,falseInfo,44654-1257,false,true
Missing Falls Brewery,Brewpub,http://missingfalls.com/,Akron,OH,540 S. Main St. Suite 112,,,Will/Mark/Sean/Kenny,Myers/Crnjak/Hamilton/Davis,BREWERY_OWNER,info@missingfalls.com,(234) 231-1000,https://www.facebook.com/MissingFallsBrewery/,https://twitter.com/MissingFallsBru,https://www.instagram.com/missingfallsbrewery/,Closed,Closed,11:30,21:00,11:30,21:00,11:30,21:00,11:30,23:00,11:30,23:00,Closed,Closed,44311,false,true
Missing Mountain Brewing Company,Brewpub,www.missingmountain.com,Cuyahoga Falls,OH,2811 Front St,,,Keith,McFarlane,BREWERY_OWNER,Info@missingmountain.com,(234) 706-2212,https://www.facebook.com/missingmountainbrewing/,https://twitter.com/mmbcbrewing,https://www.instagram.com/missingmountainbrewing/,falseInfo,falseInfo,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,12:00,23:00,12:00,19:00,44262,false,true
